idade,tempo_educacao,estado_civil,cor,sexo,horas_por_semana,salario_anual,nome,dívida
20.0,9,Never-married,White,Male,40,<=50K,NA,
23.0,13,Never-married,White,Female,30,<=50K,NA,
20.0,9,Never-married,White,Male,45,<=50K,NA,
33.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
30.0,10,Never-married,White,Female,30,<=50K,NA,
43.0,10,Divorced,White,Female,40,<=50K,NA,
23.0,10,Never-married,White,Male,60,<=50K,NA,
25.0,10,Never-married,White,Male,40,<=50K,NA,
50.0,9,Married-civ-spouse,White,Female,40,>50K,NA,
44.0,14,Married-civ-spouse,White,Female,24,>50K,NA,
26.0,10,Divorced,White,Female,40,<=50K,NA,
35.0,16,Never-married,White,Female,80,>50K,NA,
48.0,9,Divorced,White,Male,15,<=50K,NA,
26.0,9,Never-married,Black,Male,40,<=50K,NA,
41.0,14,Divorced,White,Female,40,<=50K,NA,
25.0,13,Never-married,White,Male,40,<=50K,NA,
33.0,11,Never-married,White,Female,55,<=50K,NA,
24.0,13,Married-civ-spouse,White,Female,40,<=50K,NA,
31.0,13,Married-spouse-absent,White,Female,40,<=50K,NA,
24.0,12,Never-married,White,Female,2,<=50K,NA,
38.0,10,Married-civ-spouse,White,Male,45,<=50K,NA,
19.0,9,Never-married,White,Male,40,<=50K,NA,
19.0,9,Never-married,White,?,40,<=50K,NA,
24.0,9,Never-married,White,?,40,<=50K,NA,
59.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
67.0,14,Married-spouse-absent,White,Male,55,>50K,NA,
49.0,6,Divorced,Black,Male,40,<=50K,NA,
35.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
44.0,10,Married-civ-spouse,White,Male,45,>50K,NA,
58.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
22.0,12,Never-married,White,Male,60,<=50K,NA,
21.0,10,Never-married,White,Male,10,<=50K,NA,
50.0,10,Married-civ-spouse,White,Male,50,<=50K,NA,
44.0,12,Married-civ-spouse,White,Male,48,<=50K,NA,
36.0,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K,NA,
52.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
35.0,9,Married-civ-spouse,White,Male,90,<=50K,NA,
48.0,11,Never-married,White,Male,48,<=50K,NA,
23.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
37.0,14,Never-married,White,Male,50,<=50K,NA,
44.0,14,Married-civ-spouse,White,Male,55,>50K,NA,
44.0,9,Married-civ-spouse,White,Male,50,>50K,NA,
36.0,13,Divorced,White,Male,40,<=50K,NA,
26.0,10,Married-civ-spouse,White,Male,12,<=50K,NA,
31.0,13,Never-married,White,Male,45,>50K,NA,
29.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
53.0,9,Widowed,Black,Female,40,<=50K,NA,
52.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
55.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
31.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
19.0,9,Never-married,White,Female,16,<=50K,NA,
64.0,9,Widowed,White,Female,30,<=50K,NA,
55.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
48.0,14,Married-civ-spouse,White,Male,55,>50K,NA,
20.0,9,Never-married,White,Female,40,<=50K,NA,
50.0,9,Married-civ-spouse,White,Female,30,>50K,NA,
45.0,13,Married-civ-spouse,White,?,51,<=50K,NA,
38.0,9,Divorced,White,Female,25,<=50K,NA,
43.0,9,Divorced,White,Female,40,>50K,NA,
22.0,9,Married-civ-spouse,White,Male,30,<=50K,NA,
63.0,9,Divorced,White,Female,40,<=50K,NA,
36.0,13,Married-civ-spouse,White,Male,45,<=50K,NA,
56.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
43.0,15,Married-civ-spouse,Black,Male,40,<=50K,NA,
41.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
41.0,9,Divorced,White,Female,40,<=50K,NA,
36.0,13,Divorced,White,Male,45,<=50K,NA,
59.0,16,Married-civ-spouse,White,Male,50,>50K,NA,
46.0,12,Married-civ-spouse,White,Male,44,>50K,NA,
23.0,13,Never-married,White,Female,36,<=50K,NA,
46.0,10,Separated,White,Male,20,<=50K,NA,
53.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
46.0,14,Never-married,White,Female,40,<=50K,NA,
47.0,9,Married-civ-spouse,White,Male,56,>50K,NA,
29.0,9,Married-civ-spouse,White,Male,30,>50K,NA,
32.0,11,Divorced,White,Female,40,<=50K,NA,
90.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
23.0,11,Never-married,Asian-Pac-Islander,Male,40,<=50K,NA,
76.0,13,Married-civ-spouse,White,Male,30,<=50K,NA,
23.0,11,Never-married,White,Female,40,<=50K,NA,
81.0,6,Married-civ-spouse,White,Female,28,<=50K,NA,
17.0,6,Never-married,Black,Female,12,<=50K,NA,
56.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
58.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
45.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
25.0,9,Married-civ-spouse,White,?,40,<=50K,NA,
32.0,11,Married-civ-spouse,White,Female,24,>50K,NA,
25.0,9,Never-married,White,Male,30,<=50K,NA,
29.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
23.0,9,Never-married,White,Male,60,<=50K,NA,
41.0,14,Married-civ-spouse,White,Male,55,>50K,NA,
48.0,13,Married-civ-spouse,Black,Male,40,>50K,NA,
29.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
55.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
45.0,10,Widowed,Black,Female,40,<=50K,NA,
22.0,9,Never-married,White,Male,50,<=50K,NA,
80.0,9,Widowed,Amer-Indian-Eskimo,Female,32,<=50K,NA,
30.0,9,Married-civ-spouse,White,Male,44,<=50K,NA,
20.0,10,Never-married,White,?,20,<=50K,NA,
29.0,9,Married-civ-spouse,White,Male,35,<=50K,NA,
56.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
63.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
20.0,9,Never-married,White,Male,40,<=50K,NA,
38.0,9,Married-civ-spouse,Black,?,40,<=50K,NA,
31.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
21.0,10,Never-married,White,Male,35,<=50K,NA,
47.0,6,Married-civ-spouse,White,Male,46,>50K,NA,
31.0,10,Separated,Black,?,38,<=50K,NA,
28.0,9,Never-married,White,Female,40,<=50K,NA,
38.0,9,Married-civ-spouse,White,Male,99,<=50K,NA,
30.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
39.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
26.0,10,Never-married,White,Female,40,<=50K,NA,
47.0,9,Never-married,White,Female,40,<=50K,NA,
27.0,9,Never-married,White,Male,50,<=50K,NA,
43.0,10,Married-civ-spouse,Other,Male,32,<=50K,NA,
32.0,13,Never-married,White,Male,55,<=50K,NA,
21.0,8,Never-married,Black,Female,20,<=50K,NA,
32.0,11,Never-married,White,Male,40,<=50K,NA,
37.0,11,Divorced,Black,Male,48,<=50K,NA,
37.0,12,Married-civ-spouse,White,Male,40,>50K,NA,
54.0,5,Divorced,White,Female,15,<=50K,NA,
24.0,13,Never-married,White,Male,25,<=50K,NA,
28.0,7,Never-married,White,Male,30,<=50K,NA,
23.0,10,Never-married,White,Male,40,<=50K,NA,
54.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
40.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
38.0,10,Married-civ-spouse,White,Male,48,>50K,NA,
71.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
51.0,10,Divorced,White,Female,40,<=50K,NA,
52.0,10,Never-married,White,Male,5,<=50K,NA,
30.0,13,Never-married,White,Female,40,<=50K,NA,
34.0,9,Married-civ-spouse,White,?,40,>50K,NA,
38.0,6,Divorced,White,Female,40,<=50K,NA,
43.0,11,Never-married,White,Female,40,>50K,NA,
43.0,7,Never-married,White,Male,42,<=50K,NA,
36.0,10,Never-married,Black,Male,40,>50K,NA,
24.0,10,Never-married,White,Female,40,<=50K,NA,
55.0,6,Married-civ-spouse,Black,Female,40,<=50K,NA,
51.0,14,Married-civ-spouse,White,?,60,>50K,NA,
43.0,9,Divorced,Amer-Indian-Eskimo,Female,40,<=50K,NA,
28.0,9,Divorced,White,Male,40,<=50K,NA,
54.0,12,Married-civ-spouse,White,Male,45,<=50K,NA,
47.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
47.0,13,Married-civ-spouse,White,Male,55,>50K,NA,
47.0,10,Married-civ-spouse,White,Male,57,>50K,NA,
38.0,10,Never-married,White,Female,35,<=50K,NA,
60.0,3,Married-civ-spouse,White,Male,40,<=50K,NA,
19.0,9,Never-married,Amer-Indian-Eskimo,Female,25,<=50K,NA,
22.0,10,Never-married,Black,Female,25,<=50K,NA,
55.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
44.0,10,Separated,Black,Female,35,<=50K,NA,
,14,Married-civ-spouse,White,Female,40,>50K,NA,
28.0,13,Never-married,White,Male,50,<=50K,NA,
30.0,10,Never-married,Black,Female,40,<=50K,NA,
39.0,9,Never-married,Amer-Indian-Eskimo,Female,40,<=50K,NA,
43.0,9,Divorced,White,Female,40,<=50K,NA,
24.0,13,Never-married,White,Female,40,<=50K,NA,
27.0,11,Never-married,White,Male,56,<=50K,NA,
41.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
28.0,9,Never-married,White,Male,40,<=50K,NA,
61.0,9,Married-civ-spouse,White,Male,30,<=50K,NA,
27.0,7,Divorced,White,Female,40,<=50K,NA,
49.0,10,Divorced,White,Female,32,<=50K,NA,
20.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
41.0,13,Never-married,White,Female,40,<=50K,NA,
28.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
36.0,9,Divorced,White,Male,40,<=50K,NA,
44.0,13,Divorced,White,Male,40,<=50K,NA,
51.0,13,Married-civ-spouse,White,Female,20,>50K,NA,
40.0,10,Divorced,Black,Female,38,<=50K,NA,
19.0,9,Never-married,White,Female,40,<=50K,NA,
54.0,10,Married-civ-spouse,White,Female,40,<=50K,NA,
55.0,9,Divorced,White,Male,40,<=50K,NA,
57.0,11,Widowed,White,Female,40,<=50K,NA,
51.0,9,Divorced,White,Female,43,<=50K,NA,
44.0,9,Divorced,White,Male,37,<=50K,NA,
35.0,11,Married-civ-spouse,White,Male,42,<=50K,NA,
40.0,9,Divorced,White,Male,40,<=50K,NA,
46.0,4,Separated,White,Female,32,<=50K,NA,
25.0,10,Married-civ-spouse,White,Male,60,>50K,NA,
33.0,13,Never-married,White,Male,36,<=50K,NA,
22.0,9,Never-married,White,Female,40,<=50K,NA,
18.0,9,Never-married,Asian-Pac-Islander,Male,40,<=50K,NA,
43.0,9,Divorced,Black,Female,45,<=50K,NA,
46.0,9,Never-married,White,?,40,<=50K,NA,
63.0,10,Married-civ-spouse,White,Male,48,>50K,NA,
40.0,10,Married-civ-spouse,White,Male,8,<=50K,NA,
59.0,13,Married-civ-spouse,White,Male,60,>50K,NA,
40.0,14,Never-married,White,Female,40,<=50K,NA,
23.0,9,Never-married,White,Male,35,<=50K,NA,
64.0,9,Married-civ-spouse,White,Male,10,<=50K,NA,
36.0,11,Married-civ-spouse,White,Male,60,<=50K,NA,
48.0,9,Divorced,White,Female,40,<=50K,NA,
43.0,10,Married-civ-spouse,White,Female,40,>50K,NA,
18.0,6,Never-married,White,Female,30,<=50K,NA,
17.0,7,Never-married,White,Male,16,<=50K,NA,
53.0,9,Married-civ-spouse,White,?,40,>50K,NA,
36.0,10,Divorced,White,Female,39,<=50K,NA,
20.0,9,Never-married,White,Male,40,<=50K,NA,
22.0,13,Never-married,White,Female,60,<=50K,NA,
34.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
39.0,7,Divorced,White,Male,40,<=50K,NA,
57.0,10,Widowed,White,Female,40,<=50K,NA,
30.0,6,Divorced,White,Female,40,<=50K,NA,
37.0,15,Married-civ-spouse,White,Male,60,>50K,NA,
51.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
38.0,9,Never-married,White,Male,40,<=50K,NA,
34.0,9,Never-married,White,Female,35,<=50K,NA,
28.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
25.0,10,Never-married,White,Female,60,<=50K,NA,
50.0,14,Married-civ-spouse,White,Male,65,>50K,NA,
50.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
43.0,13,Married-civ-spouse,White,?,48,<=50K,NA,
,9,Never-married,White,Male,75,<=50K,NA,
32.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
44.0,6,Never-married,White,Male,35,<=50K,NA,
19.0,9,Never-married,Black,?,20,<=50K,NA,
53.0,10,Widowed,White,Male,40,>50K,NA,
21.0,9,Never-married,White,Male,40,<=50K,NA,
26.0,9,Never-married,White,?,40,<=50K,NA,
68.0,9,Married-civ-spouse,White,Male,12,<=50K,NA,
31.0,10,Married-civ-spouse,White,Male,57,<=50K,NA,
32.0,13,Never-married,White,Male,50,>50K,NA,
33.0,14,Never-married,White,Male,40,<=50K,NA,
49.0,9,Never-married,Black,Male,40,<=50K,NA,
24.0,7,Married-civ-spouse,White,Male,65,<=50K,NA,
30.0,9,Married-civ-spouse,White,Male,42,<=50K,NA,
49.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
18.0,7,Never-married,Black,Male,40,<=50K,NA,
30.0,10,Never-married,White,Female,37,<=50K,NA,
51.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
52.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
52.0,9,Divorced,White,Male,30,<=50K,NA,
23.0,9,Never-married,Black,Male,32,<=50K,NA,
23.0,6,Never-married,White,Male,60,<=50K,NA,
36.0,9,Married-civ-spouse,White,?,48,<=50K,NA,
19.0,7,Never-married,White,Male,25,<=50K,NA,
53.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
17.0,7,Never-married,White,Male,25,<=50K,NA,
69.0,9,Widowed,White,Female,8,<=50K,NA,
46.0,13,Divorced,White,Female,40,<=50K,NA,
33.0,9,Separated,White,Male,46,<=50K,NA,
40.0,10,Married-civ-spouse,White,Male,45,<=50K,NA,
29.0,14,Married-civ-spouse,White,Male,40,<=50K,NA,
41.0,10,Divorced,White,Female,38,<=50K,NA,
22.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
28.0,4,Married-civ-spouse,White,Male,40,<=50K,NA,
31.0,13,Married-civ-spouse,White,Male,46,<=50K,NA,
35.0,13,Never-married,White,?,40,<=50K,NA,
38.0,10,Married-civ-spouse,Black,?,40,<=50K,NA,
17.0,6,Never-married,White,Female,10,<=50K,NA,
39.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
27.0,10,Never-married,Black,Male,40,<=50K,NA,
50.0,9,Never-married,White,?,40,<=50K,NA,
56.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
80.0,9,Married-civ-spouse,White,Male,20,<=50K,NA,
38.0,10,Married-civ-spouse,White,Female,15,<=50K,NA,
52.0,9,Married-civ-spouse,Black,Male,40,>50K,NA,
45.0,13,Never-married,White,Female,42,<=50K,NA,
41.0,11,Married-civ-spouse,Black,Male,40,>50K,NA,
30.0,12,Divorced,White,Female,25,<=50K,NA,
24.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
43.0,10,Divorced,White,Female,20,<=50K,NA,
44.0,13,Married-civ-spouse,White,Male,70,>50K,NA,
54.0,9,Divorced,Black,Male,40,<=50K,NA,
23.0,13,Never-married,White,Female,40,>50K,NA,
33.0,9,Married-civ-spouse,White,Male,60,>50K,NA,
18.0,7,Never-married,White,Male,16,<=50K,NA,
41.0,11,Married-civ-spouse,White,Male,45,<=50K,NA,
22.0,8,Never-married,White,Male,48,<=50K,NA,
66.0,4,Married-civ-spouse,White,Male,40,>50K,NA,
70.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
60.0,14,Divorced,White,Female,10,<=50K,NA,
61.0,7,Divorced,White,Female,36,<=50K,NA,
35.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
19.0,10,Never-married,White,?,40,<=50K,NA,
52.0,9,Never-married,Black,Female,40,<=50K,NA,
38.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
39.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
33.0,13,Married-civ-spouse,White,Male,50,<=50K,NA,
52.0,9,Divorced,White,Female,40,<=50K,NA,
37.0,10,Married-civ-spouse,White,Male,55,<=50K,NA,
38.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
27.0,10,Never-married,White,Female,40,<=50K,NA,
38.0,14,Never-married,White,Female,40,<=50K,NA,
38.0,13,Married-civ-spouse,Asian-Pac-Islander,Male,60,>50K,NA,
49.0,9,Married-civ-spouse,White,Male,30,>50K,NA,
22.0,9,Never-married,White,Male,55,<=50K,NA,
40.0,12,Married-civ-spouse,White,Male,40,>50K,NA,
20.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
34.0,16,Never-married,White,Female,99,<=50K,NA,
24.0,14,Never-married,White,Male,56,<=50K,NA,
58.0,13,Separated,White,Male,40,>50K,NA,
24.0,10,Never-married,White,Female,40,<=50K,NA,
43.0,9,Never-married,White,Male,45,<=50K,NA,
38.0,9,Never-married,White,Female,40,<=50K,NA,
42.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
27.0,10,Married-civ-spouse,White,?,40,<=50K,NA,
18.0,6,Never-married,White,Female,20,<=50K,NA,
37.0,9,Never-married,Amer-Indian-Eskimo,Male,48,>50K,NA,
48.0,9,Divorced,White,Male,65,<=50K,NA,
40.0,4,Separated,White,Female,25,<=50K,NA,
57.0,9,Separated,Amer-Indian-Eskimo,Female,35,<=50K,NA,
36.0,10,Married-civ-spouse,White,Male,60,>50K,NA,
41.0,9,Married-civ-spouse,White,?,40,<=50K,NA,
90.0,4,Married-civ-spouse,White,Male,40,<=50K,NA,
66.0,4,Widowed,Black,Female,10,<=50K,NA,
34.0,9,Married-civ-spouse,White,Female,12,<=50K,NA,
35.0,9,Married-civ-spouse,White,Male,55,<=50K,NA,
32.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
33.0,13,Never-married,Black,Male,50,>50K,NA,
32.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
31.0,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K,NA,
32.0,10,Married-civ-spouse,White,Male,50,<=50K,NA,
40.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
27.0,9,Never-married,White,Male,30,<=50K,NA,
34.0,9,Never-married,Amer-Indian-Eskimo,Male,40,<=50K,NA,
35.0,11,Married-civ-spouse,Black,Female,40,>50K,NA,
29.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
41.0,9,Separated,Black,Female,20,<=50K,NA,
33.0,16,Married-civ-spouse,White,Female,48,>50K,NA,
22.0,9,Married-civ-spouse,White,?,20,<=50K,NA,
52.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
20.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
18.0,7,Never-married,White,Male,10,<=50K,NA,
49.0,4,Divorced,White,Female,35,<=50K,NA,
58.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
23.0,9,Divorced,White,Female,50,<=50K,NA,
59.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
49.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
23.0,13,Never-married,White,Female,15,<=50K,NA,
17.0,6,Never-married,White,Male,40,<=50K,NA,
20.0,7,Never-married,White,Male,40,<=50K,NA,
36.0,11,Married-civ-spouse,White,Male,50,>50K,NA,
64.0,10,Widowed,White,Female,3,<=50K,NA,
34.0,10,Never-married,White,Female,40,<=50K,NA,
63.0,12,Married-spouse-absent,White,Female,35,<=50K,NA,
51.0,9,Never-married,Black,Female,40,<=50K,NA,
40.0,10,Divorced,Black,Female,35,<=50K,NA,
55.0,5,Married-civ-spouse,White,Male,55,<=50K,NA,
30.0,13,Never-married,White,Male,25,<=50K,NA,
47.0,13,Married-civ-spouse,White,Male,18,<=50K,NA,
17.0,7,Never-married,White,Female,8,<=50K,NA,
32.0,15,Married-civ-spouse,White,Male,45,>50K,NA,
55.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
47.0,10,Divorced,White,?,56,>50K,NA,
50.0,13,Divorced,White,Male,40,<=50K,NA,
42.0,9,Married-civ-spouse,Black,Male,45,>50K,NA,
32.0,10,Married-civ-spouse,White,Male,55,>50K,NA,
60.0,12,Married-civ-spouse,White,Male,30,<=50K,NA,
53.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
58.0,13,Widowed,White,Male,40,>50K,NA,
45.0,13,Never-married,White,?,30,<=50K,NA,
31.0,9,Never-married,White,Male,40,<=50K,NA,
32.0,9,Never-married,White,Male,40,<=50K,NA,
37.0,10,Divorced,White,Female,30,<=50K,NA,
28.0,10,Never-married,White,Female,60,<=50K,NA,
47.0,9,Married-civ-spouse,White,Male,80,>50K,NA,
34.0,10,Married-civ-spouse,White,Male,50,>50K,NA,
42.0,9,Divorced,Black,Male,40,<=50K,NA,
48.0,13,Married-civ-spouse,White,Female,40,>50K,NA,
32.0,9,Never-married,Black,Female,40,<=50K,NA,
35.0,11,Married-civ-spouse,White,Female,42,>50K,NA,
46.0,16,Married-civ-spouse,White,Female,52,>50K,NA,
38.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
49.0,9,Married-spouse-absent,White,Male,70,<=50K,NA,
35.0,13,Married-civ-spouse,White,?,40,>50K,NA,
61.0,9,Divorced,White,Male,40,<=50K,NA,
45.0,12,Divorced,Black,Male,35,<=50K,NA,
31.0,13,Never-married,White,Male,40,<=50K,NA,
52.0,10,Married-civ-spouse,White,Male,60,>50K,NA,
20.0,10,Never-married,White,Male,50,<=50K,NA,
64.0,7,Married-civ-spouse,White,Male,30,<=50K,NA,
20.0,10,Never-married,White,Male,40,<=50K,NA,
24.0,14,Never-married,White,?,50,<=50K,NA,
29.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
23.0,13,Never-married,White,Female,40,<=50K,NA,
34.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
54.0,14,Widowed,White,Female,38,<=50K,NA,
21.0,10,Never-married,White,Female,30,<=50K,NA,
23.0,13,Never-married,White,Female,30,<=50K,NA,
79.0,4,Widowed,White,Female,30,<=50K,NA,
55.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
42.0,9,Married-spouse-absent,White,Male,35,<=50K,NA,
60.0,9,Divorced,White,Female,40,<=50K,NA,
37.0,12,Divorced,Black,Male,40,<=50K,NA,
47.0,9,Divorced,White,Male,40,<=50K,NA,
20.0,10,Never-married,White,Male,40,<=50K,NA,
34.0,9,Married-civ-spouse,White,Female,40,<=50K,NA,
43.0,10,Divorced,Black,Female,40,<=50K,NA,
24.0,10,Married-civ-spouse,White,?,60,<=50K,NA,
23.0,9,Never-married,Amer-Indian-Eskimo,Male,40,<=50K,NA,
29.0,11,Never-married,Other,?,40,<=50K,NA,
58.0,10,Divorced,Black,Female,40,<=50K,NA,
55.0,12,Married-civ-spouse,Black,Male,40,>50K,NA,
40.0,14,Never-married,White,Female,40,<=50K,NA,
43.0,10,Married-civ-spouse,White,Female,40,<=50K,NA,
25.0,14,Never-married,White,Male,40,<=50K,NA,
23.0,13,Never-married,White,?,24,<=50K,NA,
34.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
26.0,10,Separated,White,Female,35,<=50K,NA,
60.0,16,Never-married,White,Female,65,>50K,NA,
39.0,9,Married-civ-spouse,White,Male,50,>50K,NA,
21.0,9,Never-married,White,Male,40,<=50K,NA,
45.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
33.0,10,Never-married,White,Male,40,<=50K,NA,
26.0,13,Never-married,White,Male,70,>50K,NA,
39.0,10,Divorced,White,Female,45,<=50K,NA,
29.0,12,Never-married,White,Female,40,>50K,NA,
29.0,10,Never-married,Black,Female,40,<=50K,NA,
52.0,7,Married-civ-spouse,White,Male,40,<=50K,NA,
34.0,13,Married-civ-spouse,White,Male,30,>50K,NA,
24.0,9,Never-married,White,Male,48,<=50K,NA,
77.0,16,Married-civ-spouse,White,Male,40,>50K,NA,
34.0,14,Married-civ-spouse,White,Male,60,<=50K,NA,
53.0,5,Married-civ-spouse,White,Male,70,<=50K,NA,
31.0,9,Separated,Black,Male,40,<=50K,NA,
58.0,9,Divorced,White,Female,15,<=50K,NA,
50.0,14,Married-civ-spouse,White,Male,55,>50K,NA,
32.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
57.0,9,Divorced,White,Female,40,<=50K,NA,
32.0,9,Never-married,White,Female,45,<=50K,NA,
77.0,5,Married-civ-spouse,Black,Female,10,<=50K,NA,
37.0,10,Never-married,White,Male,40,<=50K,NA,
51.0,9,Married-civ-spouse,White,Female,40,<=50K,NA,
33.0,12,Divorced,Black,Male,60,<=50K,NA,
53.0,9,Married-spouse-absent,White,Female,35,<=50K,NA,
32.0,9,Divorced,White,Male,50,<=50K,NA,
30.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
19.0,10,Never-married,White,Female,20,<=50K,NA,
33.0,13,Married-spouse-absent,White,Female,24,<=50K,NA,
31.0,11,Never-married,White,Female,40,<=50K,NA,
28.0,10,Never-married,Black,Female,40,<=50K,NA,
19.0,8,Never-married,White,Female,20,<=50K,NA,
27.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
24.0,13,Never-married,White,Female,40,<=50K,NA,
46.0,9,Divorced,White,Male,54,<=50K,NA,
31.0,13,Never-married,White,Female,40,<=50K,NA,
60.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
21.0,6,Separated,Black,Female,38,<=50K,NA,
38.0,7,Never-married,White,Female,32,<=50K,NA,
31.0,11,Divorced,White,Male,40,<=50K,NA,
26.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
46.0,9,Divorced,White,Female,25,<=50K,NA,
25.0,9,Married-civ-spouse,White,Male,60,>50K,NA,
23.0,10,Never-married,White,Male,30,<=50K,NA,
53.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
42.0,14,Married-civ-spouse,White,Female,48,>50K,NA,
29.0,9,Married-civ-spouse,White,?,40,<=50K,NA,
45.0,10,Married-civ-spouse,White,Male,50,>50K,NA,
70.0,13,Divorced,White,Male,40,<=50K,NA,
55.0,13,Married-civ-spouse,White,Male,60,>50K,NA,
40.0,16,Married-civ-spouse,White,Male,50,>50K,NA,
17.0,6,Never-married,White,Male,30,<=50K,NA,
18.0,9,Never-married,White,Male,40,<=50K,NA,
34.0,14,Never-married,White,Male,60,>50K,NA,
41.0,10,Divorced,White,Female,40,<=50K,NA,
28.0,13,Never-married,White,Male,40,<=50K,NA,
23.0,9,Never-married,White,Male,40,<=50K,NA,
32.0,10,Never-married,White,Male,40,<=50K,NA,
56.0,4,Married-civ-spouse,Black,Male,48,<=50K,NA,
36.0,9,Divorced,White,Male,45,<=50K,NA,
26.0,9,Never-married,White,Male,50,<=50K,NA,
62.0,13,Widowed,White,Female,7,<=50K,NA,
35.0,12,Divorced,White,Female,40,<=50K,NA,
25.0,13,Never-married,White,Female,40,<=50K,NA,
28.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
21.0,10,Never-married,White,Female,25,<=50K,NA,
31.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
58.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
55.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
54.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
33.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
